methyl_chr	methyl_start	methyl_end	name	chr	med_start3kb	med_end3kb	enhancer	Chr	Coordinate	Strand	Methylation.Status	Methylation.Difference	Meancase	Meancontrol	Region	GeneName
12	47053832	47053832	chr12:46660049	12	47053760	47053887	chr12:47053760-47053887	chr12	46660049	+	hypermethylation	0.49	0.59	0.1	intron	RP11-96H19.1
12	47053832	47053832	chr12:46660049	12	47053760	47053887	chr12:47053760-47053887	chr12	46660049	+	hypermethylation	0.49	0.59	0.1	TTS10kb	RP11-446N19.1
12	47053849	47053849	chr12:46660066	12	47053760	47053887	chr12:47053760-47053887	chr12	46660066	+	hypermethylation	0.41	0.66	0.25	intron	RP11-96H19.1
12	47053849	47053849	chr12:46660066	12	47053760	47053887	chr12:47053760-47053887	chr12	46660066	+	hypermethylation	0.41	0.66	0.25	TTS10kb	RP11-446N19.1
12	47058896	47058896	chr12:46665113	12	47058808	47059020	chr12:47058808-47059020	chr12	46665113	+	hypomethylation	-0.3	0.11	0.42	intron	RP11-96H19.1
12	47058995	47058995	chr12:46665212	12	47058808	47059020	chr12:47058808-47059020	chr12	46665212	+	hypomethylation	-0.41	0.09	0.5	intron	RP11-96H19.1
12	47096944	47096944	chr12:46703161	12	47096740	47097106	chr12:47096740-47097106	chr12	46703161	+	hypermethylation	0.32	0.69	0.38	intron	RP11-96H19.1
12	47096990	47096990	chr12:46703207	12	47096740	47097106	chr12:47096740-47097106	chr12	46703207	+	hypermethylation	0.34	0.74	0.4	intron	RP11-96H19.1
12	47097023	47097023	chr12:46703240	12	47096740	47097106	chr12:47096740-47097106	chr12	46703240	+	hypermethylation	0.34	0.86	0.52	intron	RP11-96H19.1
12	47097025	47097025	chr12:46703242	12	47096740	47097106	chr12:47096740-47097106	chr12	46703242	+	hypermethylation	0.4	0.88	0.48	intron	RP11-96H19.1
12	47097067	47097067	chr12:46703284	12	47096740	47097106	chr12:47096740-47097106	chr12	46703284	+	hypermethylation	0.31	0.81	0.5	intron	RP11-96H19.1
12	47263352	47263352	chr12:46869569	12	47263284	47263605	chr12:47263284-47263605	chr12	46869569	+	hypomethylation	-0.38	0.53	0.91	intron	RP11-96H19.1
12	52241382	52241382	chr12:51847598	12	52241099	52241559	chr12:52241099-52241559	chr12	51847598	+	hypermethylation	0.31	0.31	0	TSS1500	RP11-923I11.5
12	52241389	52241389	chr12:51847605	12	52241099	52241559	chr12:52241099-52241559	chr12	51847605	+	hypermethylation	0.41	0.41	0	TSS1500	RP11-923I11.5
12	52241403	52241403	chr12:51847619	12	52241099	52241559	chr12:52241099-52241559	chr12	51847619	+	hypermethylation	0.39	0.39	0	TSS1500	RP11-923I11.5
12	52241405	52241405	chr12:51847621	12	52241099	52241559	chr12:52241099-52241559	chr12	51847621	+	hypermethylation	0.39	0.47	0.08	TSS1500	RP11-923I11.5
12	52241407	52241407	chr12:51847623	12	52241099	52241559	chr12:52241099-52241559	chr12	51847623	+	hypermethylation	0.57	0.57	0	TSS1500	RP11-923I11.5
12	52241419	52241419	chr12:51847635	12	52241099	52241559	chr12:52241099-52241559	chr12	51847635	+	hypermethylation	0.35	0.35	0	TSS1500	RP11-923I11.5
12	52241421	52241421	chr12:51847637	12	52241099	52241559	chr12:52241099-52241559	chr12	51847637	+	hypermethylation	0.41	0.52	0.11	TSS1500	RP11-923I11.5
12	53445114	53445114	chr12:53051330	12	53445016	53445392	chr12:53445016-53445392	chr12	53051330	-	hypomethylation	-0.32	0.05	0.36	intron	RP11-983P16.4
12	53445114	53445114	chr12:53051330	12	53445016	53445392	chr12:53445016-53445392	chr12	53051330	+	hypomethylation	-0.32	0.05	0.36	TTS10kb	EIF4B
12	53445114	53445114	chr12:53051330	12	53445016	53445392	chr12:53445016-53445392	chr12	53051330	+	hypomethylation	-0.32	0.05	0.36	intron	TNS2
12	53445114	53445114	chr12:53051330	12	53445016	53445392	chr12:53445016-53445392	chr12	53051330	-	hypomethylation	-0.32	0.05	0.36	TTS10kb	RP11-983P16.4
12	53628119	53628119	chr12:53234335	12	53627985	53628353	chr12:53627985-53628353	chr12	53234335	-	hypermethylation	0.32	0.48	0.17	TSS1500	RARG
12	53628140	53628140	chr12:53234356	12	53627985	53628353	chr12:53627985-53628353	chr12	53234356	-	hypermethylation	0.44	0.51	0.08	TSS1500	RARG
12	53628156	53628156	chr12:53234372	12	53627985	53628353	chr12:53627985-53628353	chr12	53234372	-	hypermethylation	0.49	0.59	0.1	TSS1500	RARG
12	53628187	53628187	chr12:53234403	12	53627985	53628353	chr12:53627985-53628353	chr12	53234403	-	hypermethylation	0.44	0.53	0.09	TSS1500	RARG
12	53628196	53628196	chr12:53234412	12	53627985	53628353	chr12:53627985-53628353	chr12	53234412	-	hypermethylation	0.31	0.31	0	TSS1500	RARG
12	53628209	53628209	chr12:53234425	12	53627985	53628353	chr12:53627985-53628353	chr12	53234425	-	hypermethylation	0.41	0.41	0	TSS1500	RARG
12	53628226	53628226	chr12:53234442	12	53627985	53628353	chr12:53627985-53628353	chr12	53234442	-	hypermethylation	0.55	0.55	0	TSS1500	RARG
12	53628243	53628243	chr12:53234459	12	53627985	53628353	chr12:53627985-53628353	chr12	53234459	-	hypermethylation	0.53	0.53	0	TSS1500	RARG
12	53628253	53628253	chr12:53234469	12	53627985	53628353	chr12:53627985-53628353	chr12	53234469	-	hypermethylation	0.56	0.56	0	TSS1500	RARG
1	25425804	25425804	chr1:25099313	1	25425738	25426059	chr1:25425738-25426059	chr1	25099313	-	hypomethylation	-0.43	0.57	1	intron	RP4-799D16.1
1	25426028	25426028	chr1:25099537	1	25425738	25426059	chr1:25425738-25426059	chr1	25099537	-	hypermethylation	0.34	0.62	0.28	intron	RP4-799D16.1
1	25426053	25426053	chr1:25099562	1	25425738	25426059	chr1:25425738-25426059	chr1	25099562	-	hypermethylation	0.35	0.68	0.33	intron	RP4-799D16.1
12	54372840	54372840	chr12:53979056	12	54372759	54373189	chr12:54372759-54373189	chr12	53979056	+	hypomethylation	-0.36	0.24	0.6	TTS10kb	HOXC11
12	54372840	54372840	chr12:53979056	12	54372759	54373189	chr12:54372759-54373189	chr12	53979056	-	hypomethylation	-0.36	0.24	0.6	TTS10kb	HOXC-AS3
12	54745919	54745919	chr12:54352135	12	54745877	54746035	chr12:54745877-54746035	chr12	54352135	+	hypermethylation	0.34	0.67	0.33	TTS10kb	COPZ1
12	54745919	54745919	chr12:54352135	12	54745877	54746035	chr12:54745877-54746035	chr12	54352135	+	hypermethylation	0.34	0.67	0.33	TTS10kb	RP11-968A15.8
12	6539673	6539673	chr12:6430507	12	6539566	6540029	chr12:6539566-6540029	chr12	6430507	-	hypermethylation	0.41	0.59	0.19	TTS10kb	CD27-AS1
12	6539675	6539675	chr12:6430509	12	6539566	6540029	chr12:6539566-6540029	chr12	6430509	-	hypermethylation	0.49	0.61	0.12	TTS10kb	CD27-AS1
12	6539689	6539689	chr12:6430523	12	6539566	6540029	chr12:6539566-6540029	chr12	6430523	-	hypermethylation	0.53	0.6	0.06	TTS10kb	CD27-AS1
12	6539781	6539781	chr12:6430615	12	6539566	6540029	chr12:6539566-6540029	chr12	6430615	-	hypermethylation	0.49	0.49	0	TTS10kb	CD27-AS1
12	6539797	6539797	chr12:6430631	12	6539566	6540029	chr12:6539566-6540029	chr12	6430631	-	hypermethylation	0.42	0.42	0	TTS10kb	CD27-AS1
12	6539870	6539870	chr12:6430704	12	6539566	6540029	chr12:6539566-6540029	chr12	6430704	-	hypermethylation	0.51	0.51	0	TTS10kb	CD27-AS1
12	6539930	6539930	chr12:6430764	12	6539566	6540029	chr12:6539566-6540029	chr12	6430764	-	hypermethylation	0.38	0.38	0	TTS10kb	CD27-AS1
12	6539966	6539966	chr12:6430800	12	6539566	6540029	chr12:6539566-6540029	chr12	6430800	-	hypermethylation	0.31	0.51	0.2	TTS10kb	CD27-AS1
12	6539998	6539998	chr12:6430832	12	6539566	6540029	chr12:6539566-6540029	chr12	6430832	-	hypermethylation	0.36	0.52	0.15	TTS10kb	CD27-AS1
1	26684035	26684035	chr1:26357544	1	26683687	26684084	chr1:26683687-26684084	chr1	26357544	-	hypomethylation	-0.32	0.25	0.57	TTS10kb	ZNF683
1	26907914	26907914	chr1:26581423	1	26907862	26908015	chr1:26907862-26908015	chr1	26581423	+	hypomethylation	-0.33	0.49	0.82	TTS10kb	RPS6KA1
1	27185597	27185597	chr1:26859106	1	27185457	27185720	chr1:27185457-27185720	chr1	26859106	+	hypermethylation	0.33	0.63	0.3	TTS10kb	ZDHHC18
12	9804183	9804183	chr12:9651587	12	9804148	9804385	chr12:9804148-9804385	chr12	9651587	+	hypermethylation	0.46	0.75	0.28	intron	RP11-705C15.2
12	9804183	9804183	chr12:9651587	12	9804148	9804385	chr12:9804148-9804385	chr12	9651587	+	hypermethylation	0.46	0.75	0.28	intron	RP11-705C15.5
12	9804183	9804183	chr12:9651587	12	9804148	9804385	chr12:9804148-9804385	chr12	9651587	+	hypermethylation	0.46	0.75	0.28	TTS10kb	GOT2P3
12	9804195	9804195	chr12:9651599	12	9804148	9804385	chr12:9804148-9804385	chr12	9651599	+	hypermethylation	0.38	0.66	0.28	intron	RP11-705C15.5
12	9804195	9804195	chr12:9651599	12	9804148	9804385	chr12:9804148-9804385	chr12	9651599	+	hypermethylation	0.38	0.66	0.28	TTS10kb	GOT2P3
12	9804195	9804195	chr12:9651599	12	9804148	9804385	chr12:9804148-9804385	chr12	9651599	+	hypermethylation	0.38	0.66	0.28	intron	RP11-705C15.2
12	9804281	9804281	chr12:9651685	12	9804148	9804385	chr12:9804148-9804385	chr12	9651685	+	hypermethylation	0.35	0.63	0.28	intron	RP11-705C15.2
12	9804281	9804281	chr12:9651685	12	9804148	9804385	chr12:9804148-9804385	chr12	9651685	+	hypermethylation	0.35	0.63	0.28	intron	RP11-705C15.5
12	9804281	9804281	chr12:9651685	12	9804148	9804385	chr12:9804148-9804385	chr12	9651685	+	hypermethylation	0.35	0.63	0.28	TTS10kb	GOT2P3
1	3399072	3399072	chr1:3482508	1	3398864	3399114	chr1:3398864-3399114	chr1	3482508	-	hypomethylation	-0.41	0.09	0.5	TTS10kb	MEGF6
1	3399072	3399072	chr1:3482508	1	3398864	3399114	chr1:3398864-3399114	chr1	3482508	+	hypomethylation	-0.41	0.09	0.5	TTS10kb	ARHGEF16
1	3399108	3399108	chr1:3482544	1	3398864	3399114	chr1:3398864-3399114	chr1	3482544	-	hypomethylation	-0.33	0.17	0.5	TTS10kb	MEGF6
1	3399108	3399108	chr1:3482544	1	3398864	3399114	chr1:3398864-3399114	chr1	3482544	+	hypomethylation	-0.33	0.17	0.5	TTS10kb	ARHGEF16
14	100415545	100415545	chr14:99949208	14	100415478	100415881	chr14:100415478-100415881	chr14	99949208	+	hypomethylation	-0.35	0.42	0.77	TTS10kb	EML1
14	102188345	102188345	chr14:101722008	14	102188292	102188876	chr14:102188292-102188876	chr14	101722008	-	hypomethylation	-0.35	0.39	0.74	intron	RP11-1029J19.5
14	102188364	102188364	chr14:101722027	14	102188292	102188876	chr14:102188292-102188876	chr14	101722027	-	hypomethylation	-0.35	0.28	0.63	intron	RP11-1029J19.5
14	102188399	102188399	chr14:101722062	14	102188292	102188876	chr14:102188292-102188876	chr14	101722062	-	hypomethylation	-0.4	0.1	0.5	intron	RP11-1029J19.5
14	102188442	102188442	chr14:101722105	14	102188292	102188876	chr14:102188292-102188876	chr14	101722105	-	hypomethylation	-0.45	0.12	0.56	intron	RP11-1029J19.5
14	102545051	102545051	chr14:102078714	14	102544859	102545271	chr14:102544859-102545271	chr14	102078714	-	hypomethylation	-0.32	0.68	1	TTS10kb	HSP90AA1
14	103577326	103577326	chr14:103110989	14	103577206	103577606	chr14:103577206-103577606	chr14	103110989	+	hypomethylation	-0.3	0.2	0.5	TTS10kb	EXOC3L4
14	103577326	103577326	chr14:103110989	14	103577206	103577606	chr14:103577206-103577606	chr14	103110989	-	hypomethylation	-0.3	0.2	0.5	TTS10kb	LINC00677
14	103577336	103577336	chr14:103110999	14	103577206	103577606	chr14:103577206-103577606	chr14	103110999	-	hypomethylation	-0.37	0.2	0.57	TTS10kb	LINC00677
14	103577336	103577336	chr14:103110999	14	103577206	103577606	chr14:103577206-103577606	chr14	103110999	+	hypomethylation	-0.37	0.2	0.57	TTS10kb	EXOC3L4
14	103577423	103577423	chr14:103111086	14	103577206	103577606	chr14:103577206-103577606	chr14	103111086	-	hypomethylation	-0.61	0.25	0.86	TTS10kb	LINC00677
14	103577423	103577423	chr14:103111086	14	103577206	103577606	chr14:103577206-103577606	chr14	103111086	+	hypomethylation	-0.61	0.25	0.86	TTS10kb	EXOC3L4
14	103584538	103584538	chr14:103118201	14	103584331	103584767	chr14:103584331-103584767	chr14	103118201	-	hypermethylation	0.42	0.56	0.14	TTS10kb	LINC00677
14	103584538	103584538	chr14:103118201	14	103584331	103584767	chr14:103584331-103584767	chr14	103118201	+	hypermethylation	0.42	0.56	0.14	TTS10kb	EXOC3L4
14	103584577	103584577	chr14:103118240	14	103584331	103584767	chr14:103584331-103584767	chr14	103118240	-	hypermethylation	0.45	0.64	0.19	TTS10kb	LINC00677
14	103584577	103584577	chr14:103118240	14	103584331	103584767	chr14:103584331-103584767	chr14	103118240	+	hypermethylation	0.45	0.64	0.19	TTS10kb	EXOC3L4
14	103584611	103584611	chr14:103118274	14	103584331	103584767	chr14:103584331-103584767	chr14	103118274	-	hypermethylation	0.48	0.67	0.19	TTS10kb	LINC00677
14	103584611	103584611	chr14:103118274	14	103584331	103584767	chr14:103584331-103584767	chr14	103118274	+	hypermethylation	0.48	0.67	0.19	TTS10kb	EXOC3L4
14	103584660	103584660	chr14:103118323	14	103584331	103584767	chr14:103584331-103584767	chr14	103118323	-	hypermethylation	0.32	0.8	0.47	TTS10kb	LINC00677
14	103584660	103584660	chr14:103118323	14	103584331	103584767	chr14:103584331-103584767	chr14	103118323	+	hypermethylation	0.32	0.8	0.47	TTS10kb	EXOC3L4
14	104018771	104018771	chr14:103552434	14	104018443	104019067	chr14:104018443-104019067	chr14	103552434	+	hypermethylation	0.44	0.74	0.3	TSS1500	RP11-894P9.2
14	104018771	104018771	chr14:103552434	14	104018443	104019067	chr14:104018443-104019067	chr14	103552434	-	hypermethylation	0.44	0.74	0.3	TTS10kb	BAG5
14	105154339	105154339	chr14:104688002	14	105154013	105154712	chr14:105154013-105154712	chr14	104688002	+	hypomethylation	-0.56	0.1	0.67	TTS10kb	RP11-982M15.6
14	105154339	105154339	chr14:104688002	14	105154013	105154712	chr14:105154013-105154712	chr14	104688002	-	hypomethylation	-0.56	0.1	0.67	TTS10kb	RP11-982M15.5
14	105154424	105154424	chr14:104688087	14	105154013	105154712	chr14:105154013-105154712	chr14	104688087	+	hypomethylation	-0.44	0.06	0.5	TTS10kb	RP11-982M15.6
14	105154424	105154424	chr14:104688087	14	105154013	105154712	chr14:105154013-105154712	chr14	104688087	-	hypomethylation	-0.44	0.06	0.5	TTS10kb	RP11-982M15.5
14	105154444	105154444	chr14:104688107	14	105154013	105154712	chr14:105154013-105154712	chr14	104688107	+	hypomethylation	-0.57	0.14	0.71	TTS10kb	RP11-982M15.6
14	105154444	105154444	chr14:104688107	14	105154013	105154712	chr14:105154013-105154712	chr14	104688107	-	hypomethylation	-0.57	0.14	0.71	TTS10kb	RP11-982M15.5
14	105154444	105154444	chr14:104688107	14	105154013	105154712	chr14:105154013-105154712	chr14	104688107	+	hypomethylation	-0.57	0.14	0.71	TSS1500	INF2
14	105266004	105266004	chr14:104799667	14	105265888	105266206	chr14:105265888-105266206	chr14	104799667	+	hypermethylation	0.33	0.7	0.38	TSS1500	ZBTB42
14	105290380	105290380	chr14:104824043	14	105290315	105290696	chr14:105290315-105290696	chr14	104824043	+	hypermethylation	0.33	0.75	0.43	TTS10kb	LINC00638
14	105290380	105290380	chr14:104824043	14	105290315	105290696	chr14:105290315-105290696	chr14	104824043	-	hypermethylation	0.33	0.75	0.43	TTS10kb	RPS26P49
14	105294316	105294316	chr14:104827979	14	105294003	105294327	chr14:105294003-105294327	chr14	104827979	+	hypermethylation	0.32	0.65	0.33	TTS10kb	LINC00638
14	105294316	105294316	chr14:104827979	14	105294003	105294327	chr14:105294003-105294327	chr14	104827979	-	hypermethylation	0.32	0.65	0.33	TTS10kb	RPS26P49
14	105294316	105294316	chr14:104827979	14	105294003	105294327	chr14:105294003-105294327	chr14	104827979	-	hypermethylation	0.32	0.65	0.33	TTS10kb	RPS2P4
14	106167075	106167075	chr14:105700738	14	106166860	106167518	chr14:106166860-106167518	chr14	105700738	-	hypomethylation	-0.31	0.62	0.93	TTS10kb	AL928768.3
14	107252939	107252939	chr14:106844724	14	107252931	107253417	chr14:107252931-107253417	chr14	106844724	-	hypomethylation	-0.35	0.36	0.71	TTS10kb	IGHV5-78
14	107252944	107252944	chr14:106844729	14	107252931	107253417	chr14:107252931-107253417	chr14	106844729	-	hypomethylation	-0.36	0.36	0.71	TTS10kb	IGHV5-78
14	107252960	107252960	chr14:106844745	14	107252931	107253417	chr14:107252931-107253417	chr14	106844745	-	hypomethylation	-0.32	0.3	0.62	TTS10kb	IGHV5-78
14	107253151	107253151	chr14:106844936	14	107252931	107253417	chr14:107252931-107253417	chr14	106844936	-	hypomethylation	-0.35	0.28	0.62	TTS10kb	IGHV5-78
14	107253176	107253176	chr14:106844961	14	107252931	107253417	chr14:107252931-107253417	chr14	106844961	-	hypomethylation	-0.38	0.33	0.71	TTS10kb	IGHV5-78
14	107253333	107253333	chr14:106845118	14	107252931	107253417	chr14:107252931-107253417	chr14	106845118	-	hypomethylation	-0.35	0.28	0.62	TTS10kb	IGHV5-78
14	107253404	107253404	chr14:106845189	14	107252931	107253417	chr14:107252931-107253417	chr14	106845189	-	hypomethylation	-0.32	0.28	0.6	TTS10kb	IGHV5-78
14	107253658	107253658	chr14:106845443	14	107253494	107254031	chr14:107253494-107254031	chr14	106845443	-	hypomethylation	-0.34	0.12	0.46	TTS10kb	IGHV5-78
14	107253668	107253668	chr14:106845453	14	107253494	107254031	chr14:107253494-107254031	chr14	106845453	-	hypomethylation	-0.35	0.12	0.47	TTS10kb	IGHV5-78
14	22855185	22855185	chr14:22386782	14	22855094	22855648	chr14:22855094-22855648	chr14	22386782	-	hypomethylation	-0.35	0.52	0.88	intron	AE000661.37
14	22855312	22855312	chr14:22386909	14	22855094	22855648	chr14:22855094-22855648	chr14	22386909	-	hypomethylation	-0.51	0.16	0.67	intron	AE000661.37
14	22855490	22855490	chr14:22387087	14	22855094	22855648	chr14:22855094-22855648	chr14	22387087	-	hypomethylation	-0.39	0.21	0.6	intron	AE000661.37
14	22855534	22855534	chr14:22387131	14	22855094	22855648	chr14:22855094-22855648	chr14	22387131	-	hypomethylation	-0.34	0.51	0.86	intron	AE000661.37
14	22896829	22896829	chr14:22427837	14	22896809	22896968	chr14:22896809-22896968	chr14	22427837	+	hypermethylation	0.33	0.49	0.17	TTS10kb	AE000661.50
14	22896829	22896829	chr14:22427837	14	22896809	22896968	chr14:22896809-22896968	chr14	22427837	-	hypermethylation	0.33	0.49	0.17	intron	AE000661.37
14	22896863	22896863	chr14:22427871	14	22896809	22896968	chr14:22896809-22896968	chr14	22427871	-	hypermethylation	0.43	0.56	0.13	intron	AE000661.37
14	22896863	22896863	chr14:22427871	14	22896809	22896968	chr14:22896809-22896968	chr14	22427871	+	hypermethylation	0.43	0.56	0.13	TTS10kb	AE000661.50
14	22896868	22896868	chr14:22427876	14	22896809	22896968	chr14:22896809-22896968	chr14	22427876	+	hypermethylation	0.4	0.47	0.07	TTS10kb	AE000661.50
14	22896868	22896868	chr14:22427876	14	22896809	22896968	chr14:22896809-22896968	chr14	22427876	-	hypermethylation	0.4	0.47	0.07	intron	AE000661.37
14	22896921	22896921	chr14:22427929	14	22896809	22896968	chr14:22896809-22896968	chr14	22427929	+	hypermethylation	0.33	0.38	0.04	TTS10kb	AE000661.50
14	22896921	22896921	chr14:22427929	14	22896809	22896968	chr14:22896809-22896968	chr14	22427929	-	hypermethylation	0.33	0.38	0.04	intron	AE000661.37
14	22896949	22896949	chr14:22427957	14	22896809	22896968	chr14:22896809-22896968	chr14	22427957	+	hypermethylation	0.36	0.48	0.12	TTS10kb	AE000661.50
14	22896949	22896949	chr14:22427957	14	22896809	22896968	chr14:22896809-22896968	chr14	22427957	-	hypermethylation	0.36	0.48	0.12	intron	AE000661.37
14	22898202	22898202	chr14:22429209	14	22898076	22898384	chr14:22898076-22898384	chr14	22429209	-	hypomethylation	-0.51	0.49	1	intron	AE000661.37
14	22961184	22961184	chr14:22492197	14	22961127	22961337	chr14:22961127-22961337	chr14	22492197	+	hypermethylation	0.39	0.64	0.25	TTS10kb	TRAJ51
14	22961205	22961205	chr14:22492218	14	22961127	22961337	chr14:22961127-22961337	chr14	22492218	+	hypermethylation	0.4	0.62	0.22	TTS10kb	TRAJ51
14	22961227	22961227	chr14:22492240	14	22961127	22961337	chr14:22961127-22961337	chr14	22492240	+	hypermethylation	0.56	0.76	0.2	TTS10kb	TRAJ51
14	22961239	22961239	chr14:22492252	14	22961127	22961337	chr14:22961127-22961337	chr14	22492252	+	hypermethylation	0.42	0.79	0.38	TTS10kb	TRAJ51
14	22961255	22961255	chr14:22492268	14	22961127	22961337	chr14:22961127-22961337	chr14	22492268	+	hypermethylation	0.47	0.87	0.4	TTS10kb	TRAJ51
14	22961264	22961264	chr14:22492277	14	22961127	22961337	chr14:22961127-22961337	chr14	22492277	+	hypermethylation	0.61	0.84	0.23	TTS10kb	TRAJ51
14	23030545	23030545	chr14:22561645	14	23030522	23031354	chr14:23030522-23031354	chr14	22561645	+	hypomethylation	-0.34	0.24	0.58	TTS10kb	AE000662.92
14	23030545	23030545	chr14:22561645	14	23030522	23031354	chr14:23030522-23031354	chr14	22561645	-	hypomethylation	-0.34	0.24	0.58	TTS10kb	DAD1
14	23058926	23058926	chr14:22590020	14	23058743	23059118	chr14:23058743-23059118	chr14	22590020	-	hypomethylation	-0.38	0.62	1	TSS1500	DAD1
14	23058926	23058926	chr14:22590020	14	23058743	23059118	chr14:23058743-23059118	chr14	22590020	-	hypomethylation	-0.38	0.62	1	TTS10kb	CH17-302M23.1
14	23058974	23058974	chr14:22590068	14	23058743	23059118	chr14:23058743-23059118	chr14	22590068	-	hypomethylation	-0.41	0.46	0.88	TTS10kb	CH17-302M23.1
14	23058974	23058974	chr14:22590068	14	23058743	23059118	chr14:23058743-23059118	chr14	22590068	-	hypomethylation	-0.41	0.46	0.88	TSS1500	DAD1
14	23083218	23083218	chr14:22614312	14	23083172	23083436	chr14:23083172-23083436	chr14	22614312	+	hypermethylation	0.4	0.6	0.2	TTS10kb	ABHD4
14	23222914	23222914	chr14:22753705	14	23222866	23223018	chr14:23222866-23223018	chr14	22753705	-	hypomethylation	-0.31	0.19	0.5	intron	CTD-2555K7.2
14	23222971	23222971	chr14:22753762	14	23222866	23223018	chr14:23222866-23223018	chr14	22753762	-	hypomethylation	-0.45	0.31	0.77	intron	CTD-2555K7.2
